# S1-S2 restitution for CRN98 icl cell. Adaptive step
# step: step in S2 interval
# delta: Difference in S2 APD from previous S2.
# d/dt: rate of change of S2 APD
#     S2 S1 APD90       DI S2 APD90    Vpeak     step    delta     d/dt  INa act
 304.241  297.265    6.975    148.8  -12.044 0.101553    0.145  1.42783 0.0321538
 304.139  297.265     6.87  148.645 -12.0954 0.101553    0.155   1.5263 0.0319742
 304.038  297.265     6.77    148.5 -12.1444 0.101553    0.145  1.42783 0.0318038
 303.936  297.265     6.67  148.355 -12.1933 0.101553    0.145  1.42783 0.031634
 303.835  297.265    6.565   148.19 -12.2504 0.101553    0.165  1.62477 0.0314386
 303.733  297.265    6.465  148.045 -12.2991 0.101553    0.145  1.42783 0.0312702
 303.631  297.265    6.365    147.9 -12.3478 0.101553    0.145  1.42783 0.0311024
  303.53  297.265     6.26   147.75 -12.3989 0.101553     0.15  1.47707 0.0309268
 303.428  297.265     6.16    147.6 -12.4475 0.101553     0.15  1.47707 0.0307602
 303.327  297.265     6.06  147.455 -12.4961 0.101553    0.145  1.42783 0.0305942
 303.225  297.265     5.96   147.31 -12.5446 0.101553    0.145  1.42783 0.0304287
 303.124  297.265    5.855  147.155 -12.5955 0.101553    0.155   1.5263 0.0302557
 303.022  297.265    5.755   147.01 -12.6439 0.101553    0.145  1.42783 0.0300914
 302.921  297.265    5.655  146.865 -12.6922 0.101553    0.145  1.42783 0.0299278
 302.819  297.265     5.55  146.715 -12.7429 0.101553     0.15  1.47707 0.0297565
 302.717  297.265     5.45  146.555 -12.7968 0.101553     0.16  1.57554 0.0295774
 302.616  297.265     5.35   146.41 -12.8449 0.101553    0.145  1.42783 0.0294157
 302.514  297.265    5.245   146.26 -12.8954 0.101553     0.15  1.47707 0.0292466
 302.413  297.265    5.145  146.115 -12.9434 0.101553    0.145  1.42783 0.0290862
 302.311  297.265    5.045  145.965 -12.9913 0.101553     0.15  1.47707 0.0289263
  302.21  297.265     4.94  145.815 -13.0416 0.101553     0.15  1.47707 0.0287591
 302.108  297.265     4.84   145.67 -13.0895 0.101553    0.145  1.42783 0.0286004
 302.007  297.265     4.74   145.52 -13.1372 0.101553     0.15  1.47707 0.0284423
 301.905  297.265     4.64  145.375 -13.1849 0.101553    0.145  1.42783 0.0282848
 301.804  297.265    4.535  145.225  -13.235 0.101553     0.15  1.47707  0.02812
 301.702  297.265    4.435  145.075 -13.2825 0.101553     0.15  1.47707 0.0279637
   301.6  297.265    4.335   144.92 -13.3355 0.101553    0.155   1.5263 0.0277924
 301.499  297.265     4.23   144.77 -13.3853 0.101553     0.15  1.47707 0.0276297
 301.397  297.265     4.13  144.625 -13.4326 0.101553    0.145  1.42783 0.0274754
 301.296  297.265     4.03  144.475 -13.4799 0.101553     0.15  1.47707 0.0273216
 301.194  297.265    3.925  144.325 -13.5294 0.101553     0.15  1.47707 0.0271608
 301.093  297.265    3.825   144.18 -13.5766 0.101553    0.145  1.42783 0.0270083
