# CRN98 con @ 1.0Hz (beat 10)
# times shifted to give profile starting at 0ms, with stimulus at 50ms
#  time (ms)  Membrane (mV)   [Ca2+]i (mM)              d              f            IK1
     638.505        -79.972    0.000148214    0.000159032       0.811156     0.00384405
     639.005        -79.974    0.000148127    0.000158984       0.811366     0.00384118
     639.505        -79.977     0.00014804    0.000158937       0.811575     0.00383832
     640.005        -79.979    0.000147953     0.00015889       0.811785     0.00383546
     640.505        -79.981    0.000147867    0.000158843       0.811994     0.00383261
     641.005        -79.984     0.00014778    0.000158796       0.812203     0.00382977
     641.505        -79.986    0.000147694     0.00015875       0.812412     0.00382694
     642.005        -79.988    0.000147609    0.000158703        0.81262     0.00382411
     642.505        -79.991    0.000147523    0.000158657       0.812828      0.0038213
     643.005        -79.993    0.000147437     0.00015861       0.813036     0.00381849
     643.505        -79.995    0.000147352    0.000158564       0.813244     0.00381569
     644.005        -79.998    0.000147267    0.000158518       0.813452      0.0038129
     644.505        -80.000    0.000147182    0.000158472       0.813659     0.00381011
     645.005        -80.002    0.000147098    0.000158426       0.813866     0.00380734
     645.505        -80.005    0.000147013    0.000158381       0.814073     0.00380457
     646.005        -80.007    0.000146929    0.000158335        0.81428     0.00380181
     646.505        -80.009    0.000146845     0.00015829       0.814486     0.00379906
     647.005        -80.012    0.000146761    0.000158244       0.814692     0.00379631
     647.505        -80.014    0.000146677    0.000158199       0.814898     0.00379357
     648.005        -80.016    0.000146593    0.000158154       0.815104     0.00379085
     648.505        -80.018     0.00014651    0.000158109        0.81531     0.00378812
     649.005        -80.021    0.000146427    0.000158064       0.815515     0.00378541
     649.505        -80.023    0.000146344    0.000158019        0.81572     0.00378271
     650.005        -80.025    0.000146261    0.000157974       0.815925     0.00378001
     650.505        -80.027    0.000146178     0.00015793       0.816129     0.00377732
     651.005        -80.030    0.000146096    0.000157886       0.816334     0.00377464
     651.505        -80.032    0.000146014    0.000157841       0.816538     0.00377196
     652.005        -80.034    0.000145932    0.000157797       0.816742     0.00376929
     652.505        -80.036     0.00014585    0.000157753       0.816945     0.00376663
     653.005        -80.039    0.000145768    0.000157709       0.817149     0.00376398
     653.505        -80.041    0.000145686    0.000157665       0.817352     0.00376134
     654.005        -80.043    0.000145605    0.000157621       0.817555      0.0037587
     654.505        -80.045    0.000145524    0.000157578       0.817758     0.00375607
     655.005        -80.048    0.000145443    0.000157534        0.81796     0.00375345
     655.505        -80.050    0.000145362    0.000157491       0.818163     0.00375083
     656.005        -80.052    0.000145282    0.000157447       0.818365     0.00374822
     656.505        -80.054    0.000145201    0.000157404       0.818567     0.00374562
     657.005        -80.056    0.000145121    0.000157361       0.818768     0.00374303
     657.505        -80.058    0.000145041    0.000157318        0.81897     0.00374044
     658.005        -80.061    0.000144961    0.000157275       0.819171     0.00373786
     658.505        -80.063    0.000144881    0.000157232       0.819372     0.00373529
     659.005        -80.065    0.000144802     0.00015719       0.819573     0.00373273
     659.505        -80.067    0.000144722    0.000157147       0.819773     0.00373017
     660.005        -80.069    0.000144643    0.000157105       0.819974     0.00372762
     660.505        -80.071    0.000144564    0.000157062       0.820174     0.00372508
     661.005        -80.074    0.000144485     0.00015702       0.820373     0.00372254
     661.505        -80.076    0.000144406    0.000156978       0.820573     0.00372001
     662.005        -80.078    0.000144328    0.000156936       0.820772     0.00371749
     662.505        -80.080     0.00014425    0.000156894       0.820972     0.00371498
     663.005        -80.082    0.000144171    0.000156852       0.821171     0.00371247
     663.505        -80.084    0.000144093    0.000156811       0.821369     0.00370997
     664.005        -80.086    0.000144016    0.000156769       0.821568     0.00370747
     664.505        -80.088    0.000143938    0.000156727       0.821766     0.00370499
     665.005        -80.091     0.00014386    0.000156686       0.821964     0.00370251
     665.505        -80.093    0.000143783    0.000156645       0.822162     0.00370003
     666.005        -80.095    0.000143706    0.000156604        0.82236     0.00369757
     666.505        -80.097    0.000143629    0.000156563       0.822557     0.00369511
     667.005        -80.099    0.000143552    0.000156522       0.822754     0.00369266
     667.505        -80.101    0.000143476    0.000156481       0.822951     0.00369021
     668.005        -80.103    0.000143399     0.00015644       0.823148     0.00368777
     668.505        -80.105    0.000143323    0.000156399       0.823345     0.00368534
     669.005        -80.107    0.000143247    0.000156359       0.823541     0.00368291
     669.505        -80.109    0.000143171    0.000156318       0.823737     0.00368049
     670.005        -80.111    0.000143095    0.000156278       0.823933     0.00367808
     670.505        -80.113    0.000143019    0.000156238       0.824129     0.00367567
     671.005        -80.116    0.000142944    0.000156197       0.824324     0.00367328
     671.505        -80.118    0.000142869    0.000156157       0.824519     0.00367088
     672.005        -80.120    0.000142794    0.000156117       0.824714      0.0036685
     672.505        -80.122    0.000142719    0.000156078       0.824909     0.00366612
     673.005        -80.124    0.000142644    0.000156038       0.825104     0.00366374
     673.505        -80.126    0.000142569    0.000155998       0.825298     0.00366138
     674.005        -80.128    0.000142495    0.000155959       0.825492     0.00365902
     674.505        -80.130     0.00014242    0.000155919       0.825686     0.00365666
     675.005        -80.132    0.000142346     0.00015588        0.82588     0.00365432
     675.505        -80.134    0.000142272    0.000155841       0.826073     0.00365197
     676.005        -80.136    0.000142198    0.000155801       0.826267     0.00364964
     676.505        -80.138    0.000142125    0.000155762        0.82646     0.00364731
     677.005        -80.140    0.000142051    0.000155723       0.826652     0.00364499
     677.505        -80.142    0.000141978    0.000155684       0.826845     0.00364267
     678.005        -80.144    0.000141905    0.000155646       0.827037     0.00364037
     678.505        -80.146    0.000141832    0.000155607        0.82723     0.00363806
     679.005        -80.148    0.000141759    0.000155568       0.827422     0.00363577
     679.505        -80.150    0.000141686     0.00015553       0.827613     0.00363347
     680.005        -80.152    0.000141614    0.000155491       0.827805     0.00363119
     680.505        -80.154    0.000141541    0.000155453       0.827996     0.00362891
     681.005        -80.156    0.000141469    0.000155415       0.828187     0.00362664
     681.505        -80.158    0.000141397    0.000155377       0.828378     0.00362437
     682.005        -80.160    0.000141325    0.000155339       0.828569     0.00362211
     682.505        -80.162    0.000141253    0.000155301        0.82876     0.00361986
     683.005        -80.163    0.000141182    0.000155263        0.82895     0.00361761
     683.505        -80.165     0.00014111    0.000155225        0.82914     0.00361537
     684.005        -80.167    0.000141039    0.000155188        0.82933     0.00361314
     684.505        -80.169    0.000140968     0.00015515       0.829519     0.00361091
     685.005        -80.171    0.000140897    0.000155113       0.829709     0.00360868
     685.505        -80.173    0.000140826    0.000155075       0.829898     0.00360646
     686.005        -80.175    0.000140755    0.000155038       0.830087     0.00360425
     686.505        -80.177    0.000140685    0.000155001       0.830276     0.00360205
     687.005        -80.179    0.000140614    0.000154964       0.830464     0.00359985
     687.505        -80.181    0.000140544    0.000154927       0.830653     0.00359765
     688.005        -80.183    0.000140474     0.00015489       0.830841     0.00359547
     688.505        -80.185    0.000140404    0.000154853       0.831029     0.00359328
     689.005        -80.186    0.000140334    0.000154816       0.831217     0.00359111
     689.505        -80.188    0.000140265    0.000154779       0.831404     0.00358894
     690.005        -80.190    0.000140195    0.000154743       0.831592     0.00358677
     690.505        -80.192    0.000140126    0.000154706       0.831779     0.00358461
     691.005        -80.194    0.000140057     0.00015467       0.831966     0.00358246
     691.505        -80.196    0.000139988    0.000154634       0.832152     0.00358031
     692.005        -80.198    0.000139919    0.000154598       0.832339     0.00357817
     692.505        -80.200     0.00013985    0.000154561       0.832525     0.00357603
     693.005        -80.202    0.000139782    0.000154525       0.832711      0.0035739
     693.505        -80.203    0.000139713    0.000154489       0.832897     0.00357178
     694.005        -80.205    0.000139645    0.000154454       0.833083     0.00356966
     694.505        -80.207    0.000139577    0.000154418       0.833268     0.00356754
     695.005        -80.209    0.000139509    0.000154382       0.833453     0.00356543
     695.505        -80.211    0.000139441    0.000154346       0.833639     0.00356333
     696.005        -80.213    0.000139373    0.000154311       0.833823     0.00356123
     696.505        -80.214    0.000139306    0.000154276       0.834008     0.00355914
     697.005        -80.216    0.000139238     0.00015424       0.834192     0.00355706
     697.505        -80.218    0.000139171    0.000154205       0.834377     0.00355498
     698.005        -80.220    0.000139104     0.00015417       0.834561      0.0035529
     698.505        -80.222    0.000139037    0.000154135       0.834744     0.00355083
     699.005        -80.224     0.00013897      0.0001541       0.834928     0.00354877
     699.505        -80.225    0.000138904    0.000154065       0.835111     0.00354671
     700.005        -80.227    0.000138837     0.00015403       0.835295     0.00354466
     700.505        -80.229    0.000138771    0.000153995       0.835478     0.00354261
     701.005        -80.231    0.000138704     0.00015396        0.83566     0.00354056
     701.505        -80.233    0.000138638    0.000153926       0.835843     0.00353853
     702.005        -80.234    0.000138572    0.000153891       0.836025      0.0035365
     702.505        -80.236    0.000138506    0.000153857       0.836208     0.00353447
     703.005        -80.238    0.000138441    0.000153823        0.83639     0.00353245
     703.505        -80.240    0.000138375    0.000153788       0.836571     0.00353043
     704.005        -80.241     0.00013831    0.000153754       0.836753     0.00352842
     704.505        -80.243    0.000138245     0.00015372       0.836934     0.00352641
     705.005        -80.245    0.000138179    0.000153686       0.837115     0.00352441
     705.505        -80.247    0.000138114    0.000153652       0.837296     0.00352242
     706.005        -80.249     0.00013805    0.000153618       0.837477     0.00352043
     706.505        -80.250    0.000137985    0.000153585       0.837658     0.00351844
     707.005        -80.252     0.00013792    0.000153551       0.837838     0.00351646
     707.505        -80.254    0.000137856    0.000153517       0.838018     0.00351449
     708.005        -80.256    0.000137791    0.000153484       0.838198     0.00351252
     708.505        -80.257    0.000137727     0.00015345       0.838378     0.00351056
     709.005        -80.259    0.000137663    0.000153417       0.838558      0.0035086
     709.505        -80.261    0.000137599    0.000153384       0.838737     0.00350664
     710.005        -80.262    0.000137536     0.00015335       0.838916     0.00350469
     710.505        -80.264    0.000137472    0.000153317       0.839095     0.00350275
     711.005        -80.266    0.000137408    0.000153284       0.839274     0.00350081
     711.505        -80.268    0.000137345    0.000153251       0.839452     0.00349888
     712.005        -80.269    0.000137282    0.000153218       0.839631     0.00349695
     712.505        -80.271    0.000137219    0.000153186       0.839809     0.00349502
     713.005        -80.273    0.000137156    0.000153153       0.839987      0.0034931
     713.505        -80.274    0.000137093     0.00015312       0.840165     0.00349119
     714.005        -80.276     0.00013703    0.000153088       0.840342     0.00348928
     714.505        -80.278    0.000136968    0.000153055        0.84052     0.00348738
     715.005        -80.280    0.000136905    0.000153023       0.840697     0.00348548
     715.505        -80.281    0.000136843     0.00015299       0.840874     0.00348358
     716.005        -80.283    0.000136781    0.000152958        0.84105     0.00348169
     716.505        -80.285    0.000136719    0.000152926       0.841227     0.00347981
     717.005        -80.286    0.000136657    0.000152894       0.841403     0.00347793
     717.505        -80.288    0.000136595    0.000152862        0.84158     0.00347605
     718.005        -80.290    0.000136533     0.00015283       0.841756     0.00347418
     718.505        -80.291    0.000136472    0.000152798       0.841931     0.00347232
     719.005        -80.293    0.000136411    0.000152766       0.842107     0.00347045
     719.505        -80.295    0.000136349    0.000152734       0.842282      0.0034686
     720.005        -80.296    0.000136288    0.000152702       0.842458     0.00346675
     720.505        -80.298    0.000136227    0.000152671       0.842633      0.0034649
     721.005        -80.300    0.000136166    0.000152639       0.842807     0.00346306
     721.505        -80.301    0.000136106    0.000152608       0.842982     0.00346122
     722.005        -80.303    0.000136045    0.000152576       0.843156     0.00345939
     722.505        -80.305    0.000135985    0.000152545       0.843331     0.00345756
     723.005        -80.306    0.000135924    0.000152514       0.843505     0.00345574
     723.505        -80.308    0.000135864    0.000152483       0.843679     0.00345392
     724.005        -80.309    0.000135804    0.000152452       0.843852      0.0034521
     724.505        -80.311    0.000135744    0.000152421       0.844026     0.00345029
     725.005        -80.313    0.000135684     0.00015239       0.844199     0.00344849
     725.505        -80.314    0.000135624    0.000152359       0.844372     0.00344669
     726.005        -80.316    0.000135565    0.000152328       0.844545     0.00344489
     726.505        -80.318    0.000135505    0.000152297       0.844718      0.0034431
     727.005        -80.319    0.000135446    0.000152267        0.84489     0.00344131
     727.505        -80.321    0.000135387    0.000152236       0.845062     0.00343953
     728.005        -80.322    0.000135327    0.000152206       0.845234     0.00343775
     728.505        -80.324    0.000135268    0.000152175       0.845406     0.00343598
     729.005        -80.326     0.00013521    0.000152145       0.845578     0.00343421
     729.505        -80.327    0.000135151    0.000152114        0.84575     0.00343244
     730.005        -80.329    0.000135092    0.000152084       0.845921     0.00343068
     730.505        -80.330    0.000135034    0.000152054       0.846092     0.00342893
     731.005        -80.332    0.000134975    0.000152024       0.846263     0.00342718
     731.505        -80.333    0.000134917    0.000151994       0.846434     0.00342543
     732.005        -80.335    0.000134859    0.000151964       0.846604     0.00342369
     732.505        -80.337    0.000134801    0.000151934       0.846775     0.00342195
     733.005        -80.338    0.000134743    0.000151904       0.846945     0.00342022
     733.505        -80.340    0.000134685    0.000151874       0.847115     0.00341849
     734.005        -80.341    0.000134628    0.000151845       0.847285     0.00341676
     734.505        -80.343     0.00013457    0.000151815       0.847454     0.00341504
     735.005        -80.344    0.000134513    0.000151786       0.847624     0.00341332
     735.505        -80.346    0.000134456    0.000151756       0.847793     0.00341161
     736.005        -80.347    0.000134398    0.000151727       0.847962      0.0034099
     736.505        -80.349    0.000134341    0.000151697       0.848131      0.0034082
     737.005        -80.351    0.000134284    0.000151668         0.8483      0.0034065
     737.505        -80.352    0.000134228    0.000151639       0.848468      0.0034048
     738.005        -80.354    0.000134171     0.00015161       0.848637     0.00340311
     738.505        -80.355    0.000134114    0.000151581       0.848805     0.00340143
     739.005        -80.357    0.000134058    0.000151552       0.848973     0.00339974
     739.505        -80.358    0.000134001    0.000151523        0.84914     0.00339806
     740.005        -80.360    0.000133945    0.000151494       0.849308     0.00339639
     740.505        -80.361    0.000133889    0.000151465       0.849475     0.00339472
     741.005        -80.363    0.000133833    0.000151436       0.849643     0.00339305
     741.505        -80.364    0.000133777    0.000151408        0.84981     0.00339139
     742.005        -80.366    0.000133721    0.000151379       0.849976     0.00338973
     742.505        -80.367    0.000133666    0.000151351       0.850143     0.00338808
     743.005        -80.369     0.00013361    0.000151322       0.850309     0.00338643
     743.505        -80.370    0.000133555    0.000151294       0.850476     0.00338478
     744.005        -80.372      0.0001335    0.000151265       0.850642     0.00338314
     744.505        -80.373    0.000133444    0.000151237       0.850808      0.0033815
     745.005        -80.375    0.000133389    0.000151209       0.850973     0.00337987
     745.505        -80.376    0.000133334    0.000151181       0.851139     0.00337824
     746.005        -80.378    0.000133279    0.000151153       0.851304     0.00337662
     746.505        -80.379    0.000133225    0.000151125       0.851469     0.00337499
     747.005        -80.381     0.00013317    0.000151097       0.851634     0.00337338
     747.505        -80.382    0.000133116    0.000151069       0.851799     0.00337176
     748.005        -80.384    0.000133061    0.000151041       0.851964     0.00337015
     748.505        -80.385    0.000133007    0.000151013       0.852128     0.00336855
     749.005        -80.387    0.000132953    0.000150985       0.852292     0.00336695
     749.505        -80.388    0.000132899    0.000150958       0.852456     0.00336535
     750.005        -80.390    0.000132845     0.00015093        0.85262     0.00336375
     750.505        -80.391    0.000132791    0.000150903       0.852784     0.00336216
     751.005        -80.392    0.000132737    0.000150875       0.852947     0.00336058
     751.505        -80.394    0.000132684    0.000150848       0.853111       0.003359
     752.005        -80.395     0.00013263     0.00015082       0.853274     0.00335742
     752.505        -80.397    0.000132577    0.000150793       0.853437     0.00335584
     753.005        -80.398    0.000132523    0.000150766         0.8536     0.00335427
     753.505        -80.400     0.00013247    0.000150739       0.853762      0.0033527
     754.005        -80.401    0.000132417    0.000150712       0.853925     0.00335114
     754.505        -80.403    0.000132364    0.000150685       0.854087     0.00334958
     755.005        -80.404    0.000132311    0.000150658       0.854249     0.00334803
     755.505        -80.405    0.000132258    0.000150631       0.854411     0.00334647
     756.005        -80.407    0.000132206    0.000150604       0.854572     0.00334493
     756.505        -80.408    0.000132153    0.000150577       0.854734     0.00334338
     757.005        -80.410    0.000132101     0.00015055       0.854895     0.00334184
     757.505        -80.411    0.000132049    0.000150524       0.855056      0.0033403
     758.005        -80.412    0.000131996    0.000150497       0.855217     0.00333877
     758.505        -80.414    0.000131944    0.000150471       0.855378     0.00333724
     759.005        -80.415    0.000131892    0.000150444       0.855539     0.00333572
     759.505        -80.417     0.00013184    0.000150418       0.855699     0.00333419
     760.005        -80.418    0.000131789    0.000150391       0.855859     0.00333268
     760.505        -80.419    0.000131737    0.000150365        0.85602     0.00333116
     761.005        -80.421    0.000131685    0.000150339       0.856179     0.00332965
     761.505        -80.422    0.000131634    0.000150313       0.856339     0.00332814
     762.005        -80.424    0.000131582    0.000150287       0.856499     0.00332664
     762.505        -80.425    0.000131531     0.00015026       0.856658     0.00332514
     763.005        -80.426     0.00013148    0.000150234       0.856817     0.00332364
     763.505        -80.428    0.000131429    0.000150208       0.856976     0.00332215
     764.005        -80.429    0.000131378    0.000150183       0.857135     0.00332066
     764.505        -80.431    0.000131327    0.000150157       0.857294     0.00331917
     765.005        -80.432    0.000131276    0.000150131       0.857452     0.00331769
     765.505        -80.433    0.000131226    0.000150105        0.85761     0.00331621
     766.005        -80.435    0.000131175     0.00015008       0.857769     0.00331474
     766.505        -80.436    0.000131125    0.000150054       0.857927     0.00331327
     767.005        -80.437    0.000131074    0.000150028       0.858084      0.0033118
     767.505        -80.439    0.000131024    0.000150003       0.858242     0.00331033
     768.005        -80.440    0.000130974    0.000149977       0.858399     0.00330887
     768.505        -80.441    0.000130924    0.000149952       0.858557     0.00330741
     769.005        -80.443    0.000130874    0.000149927       0.858714     0.00330596
     769.505        -80.444    0.000130824    0.000149901       0.858871     0.00330451
     770.005        -80.446    0.000130775    0.000149876       0.859027     0.00330306
     770.505        -80.447    0.000130725    0.000149851       0.859184     0.00330162
     771.005        -80.448    0.000130675    0.000149826        0.85934     0.00330018
     771.505        -80.450    0.000130626    0.000149801       0.859496     0.00329874
     772.005        -80.451    0.000130577    0.000149776       0.859652     0.00329731
     772.505        -80.452    0.000130527    0.000149751       0.859808     0.00329588
     773.005        -80.454    0.000130478    0.000149726       0.859964     0.00329445
     773.505        -80.455    0.000130429    0.000149701       0.860119     0.00329303
     774.005        -80.456     0.00013038    0.000149676       0.860275     0.00329161
     774.505        -80.457    0.000130331    0.000149652        0.86043     0.00329019
     775.005        -80.459    0.000130283    0.000149627       0.860585     0.00328878
     775.505        -80.460    0.000130234    0.000149602        0.86074     0.00328737
     776.005        -80.461    0.000130186    0.000149578       0.860894     0.00328596
     776.505        -80.463    0.000130137    0.000149553       0.861049     0.00328456
     777.005        -80.464    0.000130089    0.000149529       0.861203     0.00328316
     777.505        -80.465    0.000130041    0.000149505       0.861357     0.00328176
     778.005        -80.467    0.000129992     0.00014948       0.861511     0.00328037
     778.505        -80.468    0.000129944    0.000149456       0.861665     0.00327898
     779.005        -80.469    0.000129896    0.000149432       0.861818     0.00327759
     779.505        -80.471    0.000129849    0.000149408       0.861972     0.00327621
     780.005        -80.472    0.000129801    0.000149383       0.862125     0.00327483
     780.505        -80.473    0.000129753    0.000149359       0.862278     0.00327345
     781.005        -80.474    0.000129706    0.000149335       0.862431     0.00327208
     781.505        -80.476    0.000129658    0.000149311       0.862584      0.0032707
     782.005        -80.477    0.000129611    0.000149287       0.862736     0.00326934
     782.505        -80.478    0.000129563    0.000149264       0.862889     0.00326797
     783.005        -80.479    0.000129516     0.00014924       0.863041     0.00326661
     783.505        -80.481    0.000129469    0.000149216       0.863193     0.00326525
     784.005        -80.482    0.000129422    0.000149192       0.863345      0.0032639
     784.505        -80.483    0.000129375    0.000149169       0.863497     0.00326255
     785.005        -80.485    0.000129328    0.000149145       0.863648      0.0032612
     785.505        -80.486    0.000129282    0.000149121         0.8638     0.00325985
     786.005        -80.487    0.000129235    0.000149098       0.863951     0.00325851
     786.505        -80.488    0.000129188    0.000149075       0.864102     0.00325717
     787.005        -80.490    0.000129142    0.000149051       0.864253     0.00325584
     787.505        -80.491    0.000129096    0.000149028       0.864404     0.00325451
     788.005        -80.492    0.000129049    0.000149004       0.864554     0.00325318
     788.505        -80.493    0.000129003    0.000148981       0.864705     0.00325185
     789.005        -80.495    0.000128957    0.000148958       0.864855     0.00325053
     789.505        -80.496    0.000128911    0.000148935       0.865005     0.00324921
     790.005        -80.497    0.000128865    0.000148912       0.865155     0.00324789
     790.505        -80.498     0.00012882    0.000148889       0.865304     0.00324657
     791.005        -80.500    0.000128774    0.000148866       0.865454     0.00324526
     791.505        -80.501    0.000128728    0.000148843       0.865603     0.00324396
     792.005        -80.502    0.000128683     0.00014882       0.865753     0.00324265
     792.505        -80.503    0.000128637    0.000148797       0.865902     0.00324135
     793.005        -80.504    0.000128592    0.000148774       0.866051     0.00324005
     793.505        -80.506    0.000128547    0.000148751       0.866199     0.00323875
     794.005        -80.507    0.000128501    0.000148729       0.866348     0.00323746
     794.505        -80.508    0.000128456    0.000148706       0.866496     0.00323617
     795.005        -80.509    0.000128411    0.000148684       0.866644     0.00323488
     795.505        -80.511    0.000128366    0.000148661       0.866792      0.0032336
     796.005        -80.512    0.000128322    0.000148638        0.86694     0.00323232
     796.505        -80.513    0.000128277    0.000148616       0.867088     0.00323104
     797.005        -80.514    0.000128232    0.000148594       0.867236     0.00322976
     797.505        -80.515    0.000128188    0.000148571       0.867383     0.00322849
     798.005        -80.517    0.000128143    0.000148549        0.86753     0.00322722
     798.505        -80.518    0.000128099    0.000148527       0.867677     0.00322596
     799.005        -80.519    0.000128055    0.000148504       0.867824     0.00322469
     799.505        -80.520    0.000128011    0.000148482       0.867971     0.00322343
     800.005        -80.521    0.000127966     0.00014846       0.868118     0.00322217
     800.505        -80.523    0.000127922    0.000148438       0.868264     0.00322092
     801.005        -80.524    0.000127878    0.000148416        0.86841     0.00321967
     801.505        -80.525    0.000127835    0.000148394       0.868556     0.00321842
     802.005        -80.526    0.000127791    0.000148372       0.868702     0.00321717
     802.505        -80.527    0.000127747     0.00014835       0.868848     0.00321593
     803.005        -80.528    0.000127704    0.000148328       0.868994     0.00321469
     803.505        -80.530     0.00012766    0.000148307       0.869139     0.00321345
     804.005        -80.531    0.000127617    0.000148285       0.869284     0.00321221
     804.505        -80.532    0.000127573    0.000148263       0.869429     0.00321098
     805.005        -80.533     0.00012753    0.000148242       0.869574     0.00320975
     805.505        -80.534    0.000127487     0.00014822       0.869719     0.00320853
     806.005        -80.535    0.000127444    0.000148198       0.869864      0.0032073
     806.505        -80.537    0.000127401    0.000148177       0.870008     0.00320608
     807.005        -80.538    0.000127358    0.000148155       0.870153     0.00320486
     807.505        -80.539    0.000127315    0.000148134       0.870297     0.00320365
     808.005        -80.540    0.000127272    0.000148113       0.870441     0.00320244
     808.505        -80.541     0.00012723    0.000148091       0.870584     0.00320123
     809.005        -80.542    0.000127187     0.00014807       0.870728     0.00320002
     809.505        -80.544    0.000127145    0.000148049       0.870872     0.00319881
     810.005        -80.545    0.000127102    0.000148028       0.871015     0.00319761
     810.505        -80.546     0.00012706    0.000148006       0.871158     0.00319641
     811.005        -80.547    0.000127018    0.000147985       0.871301     0.00319522
     811.505        -80.548    0.000126976    0.000147964       0.871444     0.00319402
     812.005        -80.549    0.000126934    0.000147943       0.871587     0.00319283
     812.505        -80.550    0.000126892    0.000147922       0.871729     0.00319165
     813.005        -80.551     0.00012685    0.000147901       0.871872     0.00319046
     813.505        -80.553    0.000126808     0.00014788       0.872014     0.00318928
     814.005        -80.554    0.000126766     0.00014786       0.872156      0.0031881
     814.505        -80.555    0.000126724    0.000147839       0.872298     0.00318692
     815.005        -80.556    0.000126683    0.000147818        0.87244     0.00318575
     815.505        -80.557    0.000126641    0.000147797       0.872581     0.00318457
     816.005        -80.558      0.0001266    0.000147777       0.872723      0.0031834
     816.505        -80.559    0.000126559    0.000147756       0.872864     0.00318224
     817.005        -80.560    0.000126517    0.000147735       0.873005     0.00318107
     817.505        -80.562    0.000126476    0.000147715       0.873146     0.00317991
     818.005        -80.563    0.000126435    0.000147694       0.873287     0.00317875
     818.505        -80.564    0.000126394    0.000147674       0.873428      0.0031776
     819.005        -80.565    0.000126353    0.000147654       0.873568     0.00317644
     819.505        -80.566    0.000126312    0.000147633       0.873708     0.00317529
     820.005        -80.567    0.000126272    0.000147613       0.873849     0.00317414
     820.505        -80.568    0.000126231    0.000147593       0.873989       0.003173
     821.005        -80.569     0.00012619    0.000147572       0.874128     0.00317185
     821.505        -80.570     0.00012615    0.000147552       0.874268     0.00317071
     822.005        -80.571    0.000126109    0.000147532       0.874408     0.00316957
     822.505        -80.573    0.000126069    0.000147512       0.874547     0.00316844
     823.005        -80.574    0.000126029    0.000147492       0.874686      0.0031673
     823.505        -80.575    0.000125988    0.000147472       0.874825     0.00316617
     824.005        -80.576    0.000125948    0.000147452       0.874964     0.00316505
     824.505        -80.577    0.000125908    0.000147432       0.875103     0.00316392
     825.005        -80.578    0.000125868    0.000147412       0.875242      0.0031628
     825.505        -80.579    0.000125828    0.000147392        0.87538     0.00316168
     826.005        -80.580    0.000125788    0.000147372       0.875519     0.00316056
     826.505        -80.581    0.000125749    0.000147353       0.875657     0.00315944
     827.005        -80.582    0.000125709    0.000147333       0.875795     0.00315833
     827.505        -80.583    0.000125669    0.000147313       0.875933     0.00315722
     828.005        -80.584     0.00012563    0.000147294        0.87607     0.00315611
     828.505        -80.585     0.00012559    0.000147274       0.876208       0.003155
     829.005        -80.586    0.000125551    0.000147254       0.876345      0.0031539
     829.505        -80.588    0.000125512    0.000147235       0.876483      0.0031528
     830.005        -80.589    0.000125473    0.000147215        0.87662      0.0031517
     830.505        -80.590    0.000125433    0.000147196       0.876757      0.0031506
     831.005        -80.591    0.000125394    0.000147177       0.876893     0.00314951
     831.505        -80.592    0.000125355    0.000147157        0.87703     0.00314842
     832.005        -80.593    0.000125316    0.000147138       0.877166     0.00314733
     832.505        -80.594    0.000125278    0.000147119       0.877303     0.00314624
     833.005        -80.595    0.000125239    0.000147099       0.877439     0.00314516
     833.505        -80.596      0.0001252     0.00014708       0.877575     0.00314408
     834.005        -80.597    0.000125162    0.000147061       0.877711       0.003143
     834.505        -80.598    0.000125123    0.000147042       0.877847     0.00314192
     835.005        -80.599    0.000125085    0.000147023       0.877982     0.00314085
     835.505        -80.600    0.000125046    0.000147004       0.878118     0.00313978
     836.005        -80.601    0.000125008    0.000146985       0.878253     0.00313871
     836.505        -80.602     0.00012497    0.000146966       0.878388     0.00313764
     837.005        -80.603    0.000124931    0.000146947       0.878523     0.00313657
     837.505        -80.604    0.000124893    0.000146928       0.878658     0.00313551
     838.005        -80.605    0.000124855    0.000146909       0.878792     0.00313445
     838.505        -80.606    0.000124817     0.00014689       0.878927     0.00313339
     839.005        -80.607    0.000124779    0.000146872       0.879061     0.00313234
     839.505        -80.608    0.000124742    0.000146853       0.879195     0.00313128
     840.005        -80.609    0.000124704    0.000146834        0.87933     0.00313023
     840.505        -80.610    0.000124666    0.000146816       0.879463     0.00312918
     841.005        -80.611    0.000124629    0.000146797       0.879597     0.00312814
     841.505        -80.612    0.000124591    0.000146778       0.879731     0.00312709
     842.005        -80.613    0.000124554     0.00014676       0.879864     0.00312605
     842.505        -80.614    0.000124516    0.000146741       0.879998     0.00312501
     843.005        -80.615    0.000124479    0.000146723       0.880131     0.00312397
     843.505        -80.616    0.000124442    0.000146704       0.880264     0.00312294
     844.005        -80.617    0.000124405    0.000146686       0.880397     0.00312191
     844.505        -80.618    0.000124368    0.000146668       0.880529     0.00312088
     845.005        -80.619    0.000124331    0.000146649       0.880662     0.00311985
     845.505        -80.620    0.000124294    0.000146631       0.880794     0.00311882
     846.005        -80.621    0.000124257    0.000146613       0.880927      0.0031178
     846.505        -80.622     0.00012422    0.000146595       0.881059     0.00311678
     847.005        -80.623    0.000124183    0.000146577       0.881191     0.00311576
     847.505        -80.624    0.000124147    0.000146558       0.881323     0.00311474
     848.005        -80.625     0.00012411     0.00014654       0.881454     0.00311372
     848.505        -80.626    0.000124073    0.000146522       0.881586     0.00311271
