# CRN98 icl @ 1.0Hz (beat 10)
# times shifted to give profile starting at 0ms, with stimulus at 50ms
#  time (ms)  Membrane (mV)   [Ca2+]i (mM)              d              f            IK1
     735.005        -78.167    0.000131617    0.000199258       0.868355              0
     735.505        -78.169    0.000131563    0.000199219       0.868501              0
     736.005        -78.170    0.000131509    0.000199181       0.868647              0
     736.505        -78.172    0.000131456    0.000199142       0.868793              0
     737.005        -78.173    0.000131402    0.000199104       0.868939              0
     737.505        -78.175    0.000131348    0.000199066       0.869084              0
     738.005        -78.176    0.000131295    0.000199028        0.86923              0
     738.505        -78.178    0.000131242     0.00019899       0.869375              0
     739.005        -78.179    0.000131188    0.000198952        0.86952              0
     739.505        -78.181    0.000131135    0.000198915       0.869665              0
     740.005        -78.182    0.000131082    0.000198877       0.869809              0
     740.505        -78.184     0.00013103    0.000198839       0.869954              0
     741.005        -78.185    0.000130977    0.000198802       0.870098              0
     741.505        -78.187    0.000130924    0.000198764       0.870243              0
     742.005        -78.188    0.000130872    0.000198727       0.870387              0
     742.505        -78.190    0.000130819     0.00019869        0.87053              0
     743.005        -78.191    0.000130767    0.000198653       0.870674              0
     743.505        -78.193    0.000130715    0.000198616       0.870818              0
     744.005        -78.194    0.000130662    0.000198579       0.870961              0
     744.505        -78.196     0.00013061    0.000198542       0.871104              0
     745.005        -78.197    0.000130558    0.000198505       0.871247              0
     745.505        -78.199    0.000130507    0.000198468        0.87139              0
     746.005        -78.200    0.000130455    0.000198431       0.871533              0
     746.505        -78.202    0.000130403    0.000198395       0.871676              0
     747.005        -78.203    0.000130352    0.000198358       0.871818              0
     747.505        -78.205      0.0001303    0.000198322        0.87196              0
     748.005        -78.206    0.000130249    0.000198286       0.872103              0
     748.505        -78.208    0.000130198    0.000198249       0.872245              0
     749.005        -78.209    0.000130147    0.000198213       0.872386              0
     749.505        -78.210    0.000130096    0.000198177       0.872528              0
     750.005        -78.212    0.000130045    0.000198141        0.87267              0
     750.505        -78.213    0.000129994    0.000198105       0.872811              0
     751.005        -78.215    0.000129944    0.000198069       0.872952              0
     751.505        -78.216    0.000129893    0.000198033       0.873093              0
     752.005        -78.218    0.000129843    0.000197998       0.873234              0
     752.505        -78.219    0.000129792    0.000197962       0.873375              0
     753.005        -78.221    0.000129742    0.000197927       0.873515              0
     753.505        -78.222    0.000129692    0.000197891       0.873656              0
     754.005        -78.223    0.000129642    0.000197856       0.873796              0
     754.505        -78.225    0.000129592    0.000197821       0.873936              0
     755.005        -78.226    0.000129542    0.000197785       0.874076              0
     755.505        -78.228    0.000129492     0.00019775       0.874216              0
     756.005        -78.229    0.000129442    0.000197715       0.874355              0
     756.505        -78.230    0.000129393     0.00019768       0.874495              0
     757.005        -78.232    0.000129343    0.000197645       0.874634              0
     757.505        -78.233    0.000129294     0.00019761       0.874773              0
     758.005        -78.235    0.000129245    0.000197576       0.874912              0
     758.505        -78.236    0.000129196    0.000197541       0.875051              0
     759.005        -78.238    0.000129147    0.000197506        0.87519              0
     759.505        -78.239    0.000129098    0.000197472       0.875328              0
     760.005        -78.240    0.000129049    0.000197437       0.875466              0
     760.505        -78.242       0.000129    0.000197403       0.875605              0
     761.005        -78.243    0.000128951    0.000197369       0.875743              0
     761.505        -78.244    0.000128903    0.000197335       0.875881              0
     762.005        -78.246    0.000128854      0.0001973       0.876018              0
     762.505        -78.247    0.000128806    0.000197266       0.876156              0
     763.005        -78.249    0.000128758    0.000197232       0.876293              0
     763.505        -78.250    0.000128709    0.000197199       0.876431              0
     764.005        -78.251    0.000128661    0.000197165       0.876568              0
     764.505        -78.253    0.000128613    0.000197131       0.876705              0
     765.005        -78.254    0.000128565    0.000197097       0.876842              0
     765.505        -78.255    0.000128518    0.000197064       0.876978              0
     766.005        -78.257     0.00012847     0.00019703       0.877115              0
     766.505        -78.258    0.000128422    0.000196997       0.877251              0
     767.005        -78.260    0.000128375    0.000196963       0.877387              0
     767.505        -78.261    0.000128327     0.00019693       0.877524              0
     768.005        -78.262     0.00012828    0.000196897       0.877659              0
     768.505        -78.264    0.000128233    0.000196864       0.877795              0
     769.005        -78.265    0.000128186     0.00019683       0.877931              0
     769.505        -78.266    0.000128139    0.000196797       0.878066              0
     770.005        -78.268    0.000128092    0.000196764       0.878202              0
     770.505        -78.269    0.000128045    0.000196732       0.878337              0
     771.005        -78.270    0.000127998    0.000196699       0.878472              0
     771.505        -78.272    0.000127951    0.000196666       0.878607              0
     772.005        -78.273    0.000127905    0.000196633       0.878741              0
     772.505        -78.274    0.000127858    0.000196601       0.878876              0
     773.005        -78.276    0.000127812    0.000196568        0.87901              0
     773.505        -78.277    0.000127766    0.000196536       0.879145              0
     774.005        -78.278    0.000127719    0.000196503       0.879279              0
     774.505        -78.279    0.000127673    0.000196471       0.879413              0
     775.005        -78.281    0.000127627    0.000196439       0.879546              0
     775.505        -78.282    0.000127581    0.000196407        0.87968              0
     776.005        -78.283    0.000127535    0.000196375       0.879814              0
     776.505        -78.285     0.00012749    0.000196343       0.879947              0
     777.005        -78.286    0.000127444    0.000196311        0.88008              0
     777.505        -78.287    0.000127398    0.000196279       0.880213              0
     778.005        -78.289    0.000127353    0.000196247       0.880346              0
     778.505        -78.290    0.000127307    0.000196215       0.880479              0
     779.005        -78.291    0.000127262    0.000196184       0.880612              0
     779.505        -78.292    0.000127217    0.000196152       0.880744              0
     780.005        -78.294    0.000127172     0.00019612       0.880876              0
     780.505        -78.295    0.000127127    0.000196089       0.881009              0
     781.005        -78.296    0.000127082    0.000196058       0.881141              0
     781.505        -78.298    0.000127037    0.000196026       0.881272              0
     782.005        -78.299    0.000126992    0.000195995       0.881404              0
     782.505        -78.300    0.000126947    0.000195964       0.881536              0
     783.005        -78.301    0.000126903    0.000195933       0.881667              0
     783.505        -78.303    0.000126858    0.000195902       0.881798              0
     784.005        -78.304    0.000126814    0.000195871        0.88193              0
     784.505        -78.305     0.00012677     0.00019584       0.882061              0
     785.005        -78.306    0.000126725    0.000195809       0.882192              0
     785.505        -78.308    0.000126681    0.000195778       0.882322              0
     786.005        -78.309    0.000126637    0.000195747       0.882453              0
     786.505        -78.310    0.000126593    0.000195717       0.882583              0
     787.005        -78.311    0.000126549    0.000195686       0.882713              0
     787.505        -78.313    0.000126505    0.000195655       0.882844              0
     788.005        -78.314    0.000126462    0.000195625       0.882974              0
     788.505        -78.315    0.000126418    0.000195595       0.883103              0
     789.005        -78.316    0.000126374    0.000195564       0.883233              0
     789.505        -78.318    0.000126331    0.000195534       0.883363              0
     790.005        -78.319    0.000126288    0.000195504       0.883492              0
     790.505        -78.320    0.000126244    0.000195474       0.883621              0
     791.005        -78.321    0.000126201    0.000195444        0.88375              0
     791.505        -78.323    0.000126158    0.000195414       0.883879              0
     792.005        -78.324    0.000126115    0.000195384       0.884008              0
     792.505        -78.325    0.000126072    0.000195354       0.884137              0
     793.005        -78.326    0.000126029    0.000195324       0.884265              0
     793.505        -78.327    0.000125986    0.000195294       0.884394              0
     794.005        -78.329    0.000125943    0.000195264       0.884522              0
     794.505        -78.330    0.000125901    0.000195235        0.88465              0
     795.005        -78.331    0.000125858    0.000195205       0.884778              0
     795.505        -78.332    0.000125816    0.000195176       0.884906              0
     796.005        -78.334    0.000125773    0.000195146       0.885034              0
     796.505        -78.335    0.000125731    0.000195117       0.885161              0
     797.005        -78.336    0.000125689    0.000195088       0.885289              0
     797.505        -78.337    0.000125647    0.000195058       0.885416              0
     798.005        -78.338    0.000125605    0.000195029       0.885543              0
     798.505        -78.340    0.000125563       0.000195        0.88567              0
     799.005        -78.341    0.000125521    0.000194971       0.885797              0
     799.505        -78.342    0.000125479    0.000194942       0.885923              0
     800.005        -78.343    0.000125437    0.000194913        0.88605              0
     800.505        -78.344    0.000125396    0.000194884       0.886176              0
     801.005        -78.345    0.000125354    0.000194855       0.886303              0
     801.505        -78.347    0.000125313    0.000194827       0.886429              0
     802.005        -78.348    0.000125271    0.000194798       0.886555              0
     802.505        -78.349     0.00012523    0.000194769       0.886681              0
     803.005        -78.350    0.000125189    0.000194741       0.886806              0
     803.505        -78.351    0.000125147    0.000194712       0.886932              0
     804.005        -78.352    0.000125106    0.000194684       0.887057              0
     804.505        -78.354    0.000125065    0.000194655       0.887183              0
     805.005        -78.355    0.000125024    0.000194627       0.887308              0
     805.505        -78.356    0.000124984    0.000194599       0.887433              0
     806.005        -78.357    0.000124943    0.000194571       0.887558              0
     806.505        -78.358    0.000124902    0.000194542       0.887682              0
     807.005        -78.359    0.000124861    0.000194514       0.887807              0
     807.505        -78.361    0.000124821    0.000194486       0.887931              0
     808.005        -78.362     0.00012478    0.000194458       0.888056              0
     808.505        -78.363     0.00012474     0.00019443        0.88818              0
     809.005        -78.364      0.0001247    0.000194403       0.888304              0
     809.505        -78.365     0.00012466    0.000194375       0.888428              0
     810.005        -78.366    0.000124619    0.000194347       0.888551              0
     810.505        -78.367    0.000124579    0.000194319       0.888675              0
     811.005        -78.369    0.000124539    0.000194292       0.888799              0
     811.505        -78.370    0.000124499    0.000194264       0.888922              0
     812.005        -78.371     0.00012446    0.000194237       0.889045              0
     812.505        -78.372     0.00012442    0.000194209       0.889168              0
     813.005        -78.373     0.00012438    0.000194182       0.889291              0
     813.505        -78.374    0.000124341    0.000194155       0.889414              0
     814.005        -78.375    0.000124301    0.000194127       0.889536              0
     814.505        -78.376    0.000124262      0.0001941       0.889659              0
     815.005        -78.378    0.000124222    0.000194073       0.889781              0
     815.505        -78.379    0.000124183    0.000194046       0.889904              0
     816.005        -78.380    0.000124144    0.000194019       0.890026              0
     816.505        -78.381    0.000124105    0.000193992       0.890148              0
     817.005        -78.382    0.000124065    0.000193965        0.89027              0
     817.505        -78.383    0.000124026    0.000193938       0.890391              0
     818.005        -78.384    0.000123988    0.000193911       0.890513              0
     818.505        -78.385    0.000123949    0.000193884       0.890634              0
     819.005        -78.386     0.00012391    0.000193858       0.890755              0
     819.505        -78.388    0.000123871    0.000193831       0.890877              0
     820.005        -78.389    0.000123833    0.000193804       0.890998              0
     820.505        -78.390    0.000123794    0.000193778       0.891119              0
     821.005        -78.391    0.000123756    0.000193751       0.891239              0
     821.505        -78.392    0.000123717    0.000193725        0.89136              0
     822.005        -78.393    0.000123679    0.000193699        0.89148              0
     822.505        -78.394    0.000123641    0.000193672       0.891601              0
     823.005        -78.395    0.000123602    0.000193646       0.891721              0
     823.505        -78.396    0.000123564     0.00019362       0.891841              0
     824.005        -78.397    0.000123526    0.000193594       0.891961              0
     824.505        -78.398    0.000123488    0.000193567       0.892081              0
     825.005        -78.400     0.00012345    0.000193541         0.8922              0
     825.505        -78.401    0.000123413    0.000193515        0.89232              0
     826.005        -78.402    0.000123375     0.00019349       0.892439              0
     826.505        -78.403    0.000123337    0.000193464       0.892559              0
     827.005        -78.404    0.000123299    0.000193438       0.892678              0
     827.505        -78.405    0.000123262    0.000193412       0.892797              0
     828.005        -78.406    0.000123224    0.000193386       0.892916              0
     828.505        -78.407    0.000123187    0.000193361       0.893034              0
     829.005        -78.408     0.00012315    0.000193335       0.893153              0
     829.505        -78.409    0.000123113    0.000193309       0.893272              0
     830.005        -78.410    0.000123075    0.000193284        0.89339              0
     830.505        -78.411    0.000123038    0.000193258       0.893508              0
     831.005        -78.412    0.000123001    0.000193233       0.893626              0
     831.505        -78.413    0.000122964    0.000193208       0.893744              0
     832.005        -78.414    0.000122927    0.000193182       0.893862              0
     832.505        -78.415    0.000122891    0.000193157        0.89398              0
     833.005        -78.416    0.000122854    0.000193132       0.894097              0
     833.505        -78.417    0.000122817    0.000193107       0.894215              0
     834.005        -78.419     0.00012278    0.000193082       0.894332              0
     834.505        -78.420    0.000122744    0.000193057       0.894449              0
     835.005        -78.421    0.000122707    0.000193032       0.894566              0
     835.505        -78.422    0.000122671    0.000193007       0.894683              0
     836.005        -78.423    0.000122635    0.000192982         0.8948              0
     836.505        -78.424    0.000122598    0.000192957       0.894916              0
     837.005        -78.425    0.000122562    0.000192932       0.895033              0
     837.505        -78.426    0.000122526    0.000192907       0.895149              0
     838.005        -78.427     0.00012249    0.000192883       0.895266              0
     838.505        -78.428    0.000122454    0.000192858       0.895382              0
     839.005        -78.429    0.000122418    0.000192833       0.895498              0
     839.505        -78.430    0.000122382    0.000192809       0.895614              0
     840.005        -78.431    0.000122346    0.000192784       0.895729              0
     840.505        -78.432    0.000122311     0.00019276       0.895845              0
     841.005        -78.433    0.000122275    0.000192736        0.89596              0
     841.505        -78.434    0.000122239    0.000192711       0.896076              0
     842.005        -78.435    0.000122204    0.000192687       0.896191              0
     842.505        -78.436    0.000122168    0.000192663       0.896306              0
     843.005        -78.437    0.000122133    0.000192639       0.896421              0
     843.505        -78.438    0.000122098    0.000192614       0.896536              0
     844.005        -78.439    0.000122062     0.00019259        0.89665              0
     844.505        -78.440    0.000122027    0.000192566       0.896765              0
     845.005        -78.441    0.000121992    0.000192542        0.89688              0
     845.505        -78.442    0.000121957    0.000192518       0.896994              0
     846.005        -78.443    0.000121922    0.000192494       0.897108              0
     846.505        -78.444    0.000121887    0.000192471       0.897222              0
     847.005        -78.445    0.000121852    0.000192447       0.897336              0
     847.505        -78.446    0.000121818    0.000192423        0.89745              0
     848.005        -78.447    0.000121783    0.000192399       0.897564              0
     848.505        -78.448    0.000121748    0.000192376       0.897677              0
     849.005        -78.449    0.000121714    0.000192352       0.897791              0
     849.505        -78.450    0.000121679    0.000192329       0.897904              0
     850.005        -78.451    0.000121645    0.000192305       0.898017              0
     850.505        -78.452     0.00012161    0.000192282        0.89813              0
     851.005        -78.453    0.000121576    0.000192258       0.898243              0
     851.505        -78.454    0.000121542    0.000192235       0.898356              0
     852.005        -78.455    0.000121507    0.000192211       0.898468              0
     852.505        -78.456    0.000121473    0.000192188       0.898581              0
     853.005        -78.457    0.000121439    0.000192165       0.898693              0
     853.505        -78.457    0.000121405    0.000192142       0.898806              0
     854.005        -78.458    0.000121371    0.000192119       0.898918              0
     854.505        -78.459    0.000121337    0.000192096        0.89903              0
     855.005        -78.460    0.000121303    0.000192073       0.899142              0
     855.505        -78.461     0.00012127     0.00019205       0.899254              0
     856.005        -78.462    0.000121236    0.000192027       0.899365              0
     856.505        -78.463    0.000121202    0.000192004       0.899477              0
     857.005        -78.464    0.000121169    0.000191981       0.899588              0
     857.505        -78.465    0.000121135    0.000191958         0.8997              0
     858.005        -78.466    0.000121102    0.000191935       0.899811              0
     858.505        -78.467    0.000121068    0.000191913       0.899922              0
     859.005        -78.468    0.000121035     0.00019189       0.900033              0
     859.505        -78.469    0.000121002    0.000191867       0.900144              0
     860.005        -78.470    0.000120969    0.000191845       0.900254              0
     860.505        -78.471    0.000120935    0.000191822       0.900365              0
     861.005        -78.472    0.000120902      0.0001918       0.900475              0
     861.505        -78.473    0.000120869    0.000191777       0.900586              0
     862.005        -78.474    0.000120836    0.000191755       0.900696              0
     862.505        -78.475    0.000120803    0.000191732       0.900806              0
     863.005        -78.475    0.000120771     0.00019171       0.900916              0
     863.505        -78.476    0.000120738    0.000191688       0.901026              0
     864.005        -78.477    0.000120705    0.000191666       0.901135              0
     864.505        -78.478    0.000120673    0.000191643       0.901245              0
     865.005        -78.479     0.00012064    0.000191621       0.901354              0
     865.505        -78.480    0.000120607    0.000191599       0.901464              0
     866.005        -78.481    0.000120575    0.000191577       0.901573              0
     866.505        -78.482    0.000120543    0.000191555       0.901682              0
     867.005        -78.483     0.00012051    0.000191533       0.901791              0
     867.505        -78.484    0.000120478    0.000191511         0.9019              0
     868.005        -78.485    0.000120446    0.000191489       0.902008              0
     868.505        -78.486    0.000120413    0.000191468       0.902117              0
     869.005        -78.486    0.000120381    0.000191446       0.902225              0
     869.505        -78.487    0.000120349    0.000191424       0.902334              0
     870.005        -78.488    0.000120317    0.000191402       0.902442              0
     870.505        -78.489    0.000120285    0.000191381        0.90255              0
     871.005        -78.490    0.000120254    0.000191359       0.902658              0
     871.505        -78.491    0.000120222    0.000191338       0.902766              0
     872.005        -78.492     0.00012019    0.000191316       0.902874              0
     872.505        -78.493    0.000120158    0.000191295       0.902981              0
     873.005        -78.494    0.000120127    0.000191273       0.903089              0
     873.505        -78.495    0.000120095    0.000191252       0.903196              0
     874.005        -78.495    0.000120064     0.00019123       0.903304              0
     874.505        -78.496    0.000120032    0.000191209       0.903411              0
     875.005        -78.497    0.000120001    0.000191188       0.903518              0
     875.505        -78.498    0.000119969    0.000191167       0.903625              0
     876.005        -78.499    0.000119938    0.000191145       0.903732              0
     876.505        -78.500    0.000119907    0.000191124       0.903838              0
     877.005        -78.501    0.000119876    0.000191103       0.903945              0
     877.505        -78.502    0.000119845    0.000191082       0.904051              0
     878.005        -78.503    0.000119813    0.000191061       0.904158              0
     878.505        -78.503    0.000119782     0.00019104       0.904264              0
     879.005        -78.504    0.000119752    0.000191019        0.90437              0
     879.505        -78.505    0.000119721    0.000190998       0.904476              0
     880.005        -78.506     0.00011969    0.000190977       0.904582              0
     880.505        -78.507    0.000119659    0.000190957       0.904687              0
     881.005        -78.508    0.000119628    0.000190936       0.904793              0
     881.505        -78.509    0.000119598    0.000190915       0.904898              0
     882.005        -78.510    0.000119567    0.000190894       0.905004              0
     882.505        -78.510    0.000119537    0.000190874       0.905109              0
     883.005        -78.511    0.000119506    0.000190853       0.905214              0
     883.505        -78.512    0.000119476    0.000190833       0.905319              0
     884.005        -78.513    0.000119445    0.000190812       0.905424              0
     884.505        -78.514    0.000119415    0.000190792       0.905529              0
     885.005        -78.515    0.000119385    0.000190771       0.905634              0
     885.505        -78.516    0.000119354    0.000190751       0.905738              0
     886.005        -78.516    0.000119324     0.00019073       0.905843              0
     886.505        -78.517    0.000119294     0.00019071       0.905947              0
     887.005        -78.518    0.000119264     0.00019069       0.906051              0
     887.505        -78.519    0.000119234     0.00019067       0.906155              0
     888.005        -78.520    0.000119204    0.000190649       0.906259              0
     888.505        -78.521    0.000119174    0.000190629       0.906363              0
     889.005        -78.521    0.000119144    0.000190609       0.906467              0
     889.505        -78.522    0.000119115    0.000190589        0.90657              0
     890.005        -78.523    0.000119085    0.000190569       0.906674              0
     890.505        -78.524    0.000119055    0.000190549       0.906777              0
     891.005        -78.525    0.000119026    0.000190529       0.906881              0
     891.505        -78.526    0.000118996    0.000190509       0.906984              0
     892.005        -78.526    0.000118967    0.000190489       0.907087              0
     892.505        -78.527    0.000118937    0.000190469        0.90719              0
     893.005        -78.528    0.000118908     0.00019045       0.907293              0
     893.505        -78.529    0.000118878     0.00019043       0.907395              0
     894.005        -78.530    0.000118849     0.00019041       0.907498              0
     894.505        -78.531     0.00011882     0.00019039         0.9076              0
     895.005        -78.531    0.000118791    0.000190371       0.907703              0
     895.505        -78.532    0.000118762    0.000190351       0.907805              0
     896.005        -78.533    0.000118733    0.000190331       0.907907              0
     896.505        -78.534    0.000118704    0.000190312       0.908009              0
     897.005        -78.535    0.000118675    0.000190292       0.908111              0
     897.505        -78.536    0.000118646    0.000190273       0.908213              0
     898.005        -78.536    0.000118617    0.000190253       0.908314              0
     898.505        -78.537    0.000118588    0.000190234       0.908416              0
     899.005        -78.538    0.000118559    0.000190215       0.908517              0
     899.505        -78.539    0.000118531    0.000190195       0.908619              0
     900.005        -78.540    0.000118502    0.000190176        0.90872              0
     900.505        -78.540    0.000118473    0.000190157       0.908821              0
     901.005        -78.541    0.000118445    0.000190138       0.908922              0
     901.505        -78.542    0.000118416    0.000190119       0.909023              0
     902.005        -78.543    0.000118388    0.000190099       0.909124              0
     902.505        -78.544    0.000118359     0.00019008       0.909224              0
     903.005        -78.544    0.000118331    0.000190061       0.909325              0
     903.505        -78.545    0.000118303    0.000190042       0.909425              0
     904.005        -78.546    0.000118275    0.000190023       0.909526              0
     904.505        -78.547    0.000118246    0.000190004       0.909626              0
     905.005        -78.548    0.000118218    0.000189985       0.909726              0
     905.505        -78.548     0.00011819    0.000189966       0.909826              0
     906.005        -78.549    0.000118162    0.000189948       0.909926              0
     906.505        -78.550    0.000118134    0.000189929       0.910026              0
     907.005        -78.551    0.000118106     0.00018991       0.910125              0
     907.505        -78.552    0.000118078    0.000189891       0.910225              0
     908.005        -78.552     0.00011805    0.000189873       0.910324              0
     908.505        -78.553    0.000118023    0.000189854       0.910424              0
     909.005        -78.554    0.000117995    0.000189835       0.910523              0
     909.505        -78.555    0.000117967    0.000189817       0.910622              0
     910.005        -78.556     0.00011794    0.000189798       0.910721              0
     910.505        -78.556    0.000117912     0.00018978        0.91082              0
     911.005        -78.557    0.000117885    0.000189761       0.910919              0
     911.505        -78.558    0.000117857    0.000189743       0.911017              0
     912.005        -78.559     0.00011783    0.000189724       0.911116              0
     912.505        -78.559    0.000117802    0.000189706       0.911214              0
     913.005        -78.560    0.000117775    0.000189688       0.911313              0
     913.505        -78.561    0.000117748    0.000189669       0.911411              0
     914.005        -78.562     0.00011772    0.000189651       0.911509              0
     914.505        -78.562    0.000117693    0.000189633       0.911607              0
     915.005        -78.563    0.000117666    0.000189615       0.911705              0
     915.505        -78.564    0.000117639    0.000189597       0.911803              0
     916.005        -78.565    0.000117612    0.000189578         0.9119              0
     916.505        -78.566    0.000117585     0.00018956       0.911998              0
     917.005        -78.566    0.000117558    0.000189542       0.912095              0
     917.505        -78.567    0.000117531    0.000189524       0.912193              0
     918.005        -78.568    0.000117504    0.000189506        0.91229              0
     918.505        -78.569    0.000117477    0.000189488       0.912387              0
     919.005        -78.569    0.000117451     0.00018947       0.912484              0
     919.505        -78.570    0.000117424    0.000189452       0.912581              0
     920.005        -78.571    0.000117397    0.000189435       0.912678              0
     920.505        -78.572    0.000117371    0.000189417       0.912774              0
     921.005        -78.572    0.000117344    0.000189399       0.912871              0
     921.505        -78.573    0.000117318    0.000189381       0.912968              0
     922.005        -78.574    0.000117291    0.000189364       0.913064              0
     922.505        -78.575    0.000117265    0.000189346        0.91316              0
     923.005        -78.575    0.000117238    0.000189328       0.913256              0
     923.505        -78.576    0.000117212    0.000189311       0.913352              0
     924.005        -78.577    0.000117186    0.000189293       0.913448              0
     924.505        -78.578     0.00011716    0.000189275       0.913544              0
     925.005        -78.578    0.000117133    0.000189258        0.91364              0
     925.505        -78.579    0.000117107     0.00018924       0.913736              0
     926.005        -78.580    0.000117081    0.000189223       0.913831              0
     926.505        -78.581    0.000117055    0.000189206       0.913926              0
     927.005        -78.581    0.000117029    0.000189188       0.914022              0
     927.505        -78.582    0.000117003    0.000189171       0.914117              0
     928.005        -78.583    0.000116977    0.000189154       0.914212              0
     928.505        -78.583    0.000116951    0.000189136       0.914307              0
     929.005        -78.584    0.000116926    0.000189119       0.914402              0
     929.505        -78.585      0.0001169    0.000189102       0.914497              0
     930.005        -78.586    0.000116874    0.000189085       0.914591              0
     930.505        -78.586    0.000116848    0.000189067       0.914686              0
     931.005        -78.587    0.000116823     0.00018905        0.91478              0
     931.505        -78.588    0.000116797    0.000189033       0.914875              0
     932.005        -78.589    0.000116772    0.000189016       0.914969              0
     932.505        -78.589    0.000116746    0.000188999       0.915063              0
     933.005        -78.590    0.000116721    0.000188982       0.915157              0
     933.505        -78.591    0.000116695    0.000188965       0.915251              0
     934.005        -78.591     0.00011667    0.000188948       0.915345              0
     934.505        -78.592    0.000116645    0.000188931       0.915439              0
     935.005        -78.593    0.000116619    0.000188915       0.915532              0
     935.505        -78.594    0.000116594    0.000188898       0.915626              0
     936.005        -78.594    0.000116569    0.000188881       0.915719              0
     936.505        -78.595    0.000116544    0.000188864       0.915812              0
     937.005        -78.596    0.000116519    0.000188847       0.915906              0
     937.505        -78.596    0.000116494    0.000188831       0.915999              0
     938.005        -78.597    0.000116469    0.000188814       0.916092              0
     938.505        -78.598    0.000116444    0.000188797       0.916185              0
     939.005        -78.598    0.000116419    0.000188781       0.916277              0
     939.505        -78.599    0.000116394    0.000188764        0.91637              0
     940.005        -78.600    0.000116369    0.000188748       0.916463              0
     940.505        -78.601    0.000116345    0.000188731       0.916555              0
     941.005        -78.601     0.00011632    0.000188715       0.916648              0
     941.505        -78.602    0.000116295    0.000188698        0.91674              0
     942.005        -78.603     0.00011627    0.000188682       0.916832              0
     942.505        -78.603    0.000116246    0.000188665       0.916924              0
     943.005        -78.604    0.000116221    0.000188649       0.917016              0
     943.505        -78.605    0.000116197    0.000188633       0.917108              0
     944.005        -78.605    0.000116172    0.000188616         0.9172              0
     944.505        -78.606    0.000116148      0.0001886       0.917291              0
     945.005        -78.607    0.000116124    0.000188584       0.917383              0
     945.505        -78.607    0.000116099    0.000188568       0.917474              0
     946.005        -78.608    0.000116075    0.000188551       0.917566              0
     946.505        -78.609    0.000116051    0.000188535       0.917657              0
     947.005        -78.610    0.000116026    0.000188519       0.917748              0
     947.505        -78.610    0.000116002    0.000188503       0.917839              0
     948.005        -78.611    0.000115978    0.000188487        0.91793              0
     948.505        -78.612    0.000115954    0.000188471       0.918021              0
     949.005        -78.612     0.00011593    0.000188455       0.918112              0
     949.505        -78.613    0.000115906    0.000188439       0.918202              0
     950.005        -78.614    0.000115882    0.000188423       0.918293              0
     950.505        -78.614    0.000115858    0.000188407       0.918383              0
     951.005        -78.615    0.000115834    0.000188391       0.918473              0
     951.505        -78.616     0.00011581    0.000188375       0.918564              0
     952.005        -78.616    0.000115787     0.00018836       0.918654              0
     952.505        -78.617    0.000115763    0.000188344       0.918744              0
     953.005        -78.618    0.000115739    0.000188328       0.918834              0
     953.505        -78.618    0.000115716    0.000188312       0.918924              0
     954.005        -78.619    0.000115692    0.000188297       0.919013              0
     954.505        -78.620    0.000115668    0.000188281       0.919103              0
     955.005        -78.620    0.000115645    0.000188265       0.919193              0
     955.505        -78.621    0.000115621     0.00018825       0.919282              0
     956.005        -78.622    0.000115598    0.000188234       0.919371              0
     956.505        -78.622    0.000115574    0.000188218       0.919461              0
     957.005        -78.623    0.000115551    0.000188203        0.91955              0
     957.505        -78.624    0.000115528    0.000188187       0.919639              0
     958.005        -78.624    0.000115504    0.000188172       0.919728              0
     958.505        -78.625    0.000115481    0.000188157       0.919816              0
     959.005        -78.626    0.000115458    0.000188141       0.919905              0
     959.505        -78.626    0.000115435    0.000188126       0.919994              0
     960.005        -78.627    0.000115412     0.00018811       0.920082              0
     960.505        -78.628    0.000115389    0.000188095       0.920171              0
     961.005        -78.628    0.000115366     0.00018808       0.920259              0
     961.505        -78.629    0.000115343    0.000188064       0.920347              0
     962.005        -78.629     0.00011532    0.000188049       0.920436              0
     962.505        -78.630    0.000115297    0.000188034       0.920524              0
     963.005        -78.631    0.000115274    0.000188019       0.920612              0
     963.505        -78.631    0.000115251    0.000188004       0.920699              0
     964.005        -78.632    0.000115228    0.000187988       0.920787              0
     964.505        -78.633    0.000115205    0.000187973       0.920875              0
     965.005        -78.633    0.000115183    0.000187958       0.920962              0
     965.505        -78.634     0.00011516    0.000187943        0.92105              0
     966.005        -78.635    0.000115137    0.000187928       0.921137              0
     966.505        -78.635    0.000115115    0.000187913       0.921224              0
     967.005        -78.636    0.000115092    0.000187898       0.921312              0
     967.505        -78.637     0.00011507    0.000187883       0.921399              0
     968.005        -78.637    0.000115047    0.000187868       0.921486              0
     968.505        -78.638    0.000115025    0.000187854       0.921572              0
     969.005        -78.638    0.000115002    0.000187839       0.921659              0
     969.505        -78.639     0.00011498    0.000187824       0.921746              0
     970.005        -78.640    0.000114958    0.000187809       0.921833              0
     970.505        -78.640    0.000114935    0.000187794       0.921919              0
     971.005        -78.641    0.000114913     0.00018778       0.922005              0
     971.505        -78.642    0.000114891    0.000187765       0.922092              0
     972.005        -78.642    0.000114869     0.00018775       0.922178              0
     972.505        -78.643    0.000114847    0.000187735       0.922264              0
     973.005        -78.643    0.000114824    0.000187721        0.92235              0
     973.505        -78.644    0.000114802    0.000187706       0.922436              0
     974.005        -78.645     0.00011478    0.000187692       0.922522              0
