# S1-S2 restitution for CRN98 icl cell. Adaptive step
# step: step in S2 interval
# delta: Difference in S2 APD from previous S2.
# d/dt: rate of change of S2 APD
#     S2 S1 APD50       DI S2 APD50    Vpeak     step    delta     d/dt
 189.811   157.97   31.845   41.005  1.22224 0.202261     0.13 0.642735
 189.609   157.97    31.64   40.875   1.2923 0.202261     0.13 0.642735
 189.407   157.97    31.44   40.745  1.36064 0.202261     0.13 0.642735
 189.204   157.97   31.235   40.615  1.43068 0.202261     0.13 0.642735
 189.002   157.97   31.035   40.485  1.49899 0.202261     0.13 0.642735
   188.8   157.97    30.83   40.355    1.569 0.202261     0.13 0.642735
 188.598   157.97    30.63   40.225  1.63729 0.202261     0.13 0.642735
 188.395   157.97    30.43   40.095  1.70556 0.202261     0.13 0.642735
 188.193   157.97   30.225   39.965  1.77552 0.202261     0.13 0.642735
 187.991   157.97   30.025   39.835  1.84376 0.202261     0.13 0.642735
 187.788   157.97    29.82   39.705  1.91369 0.202261     0.13 0.642735
 187.586   157.97    29.62   39.575  1.98189 0.202261     0.13 0.642735
 187.384   157.97   29.415   39.445  2.05178 0.202261     0.13 0.642735
 187.182   157.97   29.215   39.315  2.11995 0.202261     0.13 0.642735
 186.979   157.97    29.01   39.185   2.1898 0.202261     0.13 0.642735
 186.777   157.97    28.81    39.06  2.25792 0.202261    0.125 0.618014
 186.575   157.97   28.605   38.925  2.32773 0.202261    0.135 0.667455
 186.373   157.97   28.405     38.8  2.39581 0.202261    0.125 0.618014
  186.17   157.97   28.205    38.67  2.46388 0.202261     0.13 0.642735
 185.968   157.97       28    38.54  2.53361 0.202261     0.13 0.642735
 185.766   157.97     27.8   38.415  2.60163 0.202261    0.125 0.618014
 185.564   157.97   27.595   38.285  2.67132 0.202261     0.13 0.642735
 185.361   157.97   27.395   38.155  2.73928 0.202261     0.13 0.642735
 185.159   157.97    27.19   38.025  2.80892 0.202261     0.13 0.642735
 184.957   157.97    26.99     37.9  2.87683 0.202261    0.125 0.618014
 184.755   157.97   26.785    37.77  2.94641 0.202261     0.13 0.642735
 184.552   157.97   26.585    37.64  3.01427 0.202261     0.13 0.642735
  184.35   157.97   26.385   37.515   3.0821 0.202261    0.125 0.618014
 184.148   157.97    26.18   37.385  3.15159 0.202261     0.13 0.642735
 183.946   157.97    25.98    37.26  3.21936 0.202261    0.125 0.618014
 183.743   157.97   25.775    37.13  3.28879 0.202261     0.13 0.642735
 183.541   157.97   25.575   37.005   3.3565 0.202261    0.125 0.618014
 183.339   157.97    25.37   36.875  3.42587 0.202261     0.13 0.642735
 183.136   157.97    25.17    36.75  3.49351 0.202261    0.125 0.618014
 182.934   157.97   24.965    36.62   3.5628 0.202261     0.13 0.642735
 182.732   157.97   24.765   36.495  3.63038 0.202261    0.125 0.618014
  182.53   157.97    24.56   36.365   3.6996 0.202261     0.13 0.642735
 182.327   157.97    24.36    36.24  3.76711 0.202261    0.125 0.618014
 182.125   157.97    24.16   36.115  3.83457 0.202261    0.125 0.618014
 181.923   157.97   23.955   35.985  3.90369 0.202261     0.13 0.642735
 181.721   157.97   23.755    35.86  3.97108 0.202261    0.125 0.618014
 181.518   157.97    23.55   35.735  4.04012 0.202261    0.125 0.618014
 181.316   157.97    23.35    35.61  4.10743 0.202261    0.125 0.618014
 181.114   157.97   23.145    35.48  4.17639 0.202261     0.13 0.642735
 180.912   157.97   22.945    35.36  4.24362 0.202261     0.12 0.593294
 180.709   157.97    22.74    35.23  4.31249 0.202261     0.13 0.642735
 180.507   157.97    22.54   35.105  4.37964 0.202261    0.125 0.618014
 180.305   157.97   22.335    34.98  4.44842 0.202261    0.125 0.618014
 180.103   157.97   22.135   34.855  4.51548 0.202261    0.125 0.618014
   179.9   157.97   21.935   34.735   4.5825 0.202261     0.12 0.593294
 179.698   157.97    21.73   34.605  4.65115 0.202261     0.13 0.642735
 179.496   157.97    21.53   34.485  4.71808 0.202261     0.12 0.593294
 179.294   157.97   21.325    34.36  4.78663 0.202261    0.125 0.618014
 179.091   157.97   21.125   34.235  4.85346 0.202261    0.125 0.618014
 178.889   157.97    20.92    34.11  4.92192 0.202261    0.125 0.618014
 178.687   157.97    20.72    33.99  4.98865 0.202261     0.12 0.593294
 178.484   157.97   20.515   33.865  5.05701 0.202261    0.125 0.618014
 178.282   157.97   20.315   33.745  5.12364 0.202261     0.12 0.593294
  178.08   157.97    20.11    33.62  5.19189 0.202261    0.125 0.618014
 177.878   157.97    19.91   33.495  5.25842 0.202261    0.125 0.618014
 177.675   157.97    19.71   33.375  5.32491 0.202261     0.12 0.593294
 177.473   157.97   19.505    33.25    5.393 0.202261    0.125 0.618014
 177.271   157.97   19.305    33.13  5.45937 0.202261     0.12 0.593294
 177.069   157.97     19.1    33.01  5.52735 0.202261     0.12 0.593294
 176.866   157.97     18.9    32.89  5.59361 0.202261     0.12 0.593294
 176.664   157.97   18.695   32.765  5.66147 0.202261    0.125 0.618014
 176.462   157.97   18.495   32.645  5.72762 0.202261     0.12 0.593294
  176.26   157.97    18.29   32.525  5.79537 0.202261     0.12 0.593294
 176.057   157.97    18.09   32.405   5.8614 0.202261     0.12 0.593294
 175.855   157.97    17.89   32.285  5.92738 0.202261     0.12 0.593294
 175.653   157.97   17.685   32.165  5.99495 0.202261     0.12 0.593294
 175.451   157.97   17.485   32.045   6.0608 0.202261     0.12 0.593294
 175.248   157.97    17.28   31.925  6.12824 0.202261     0.12 0.593294
 175.046   157.97    17.08    31.81  6.19397 0.202261    0.115 0.568573
 174.844   157.97   16.875    31.69  6.26128 0.202261     0.12 0.593294
 174.642   157.97   16.675    31.57  6.32689 0.202261     0.12 0.593294
 174.439   157.97    16.47    31.45  6.39407 0.202261     0.12 0.593294
 174.237   157.97    16.27   31.335  6.45955 0.202261    0.115 0.568573
 174.035   157.97   16.065   31.215  6.52659 0.202261     0.12 0.593294
 173.832   157.97   15.865     31.1  6.59194 0.202261    0.115 0.568573
  173.63   157.97   15.665   30.985  6.65722 0.202261    0.115 0.568573
 173.428   157.97    15.46    30.87  6.72406 0.202261    0.115 0.568573
 173.226   157.97    15.26   30.755   6.7892 0.202261    0.115 0.568573
 173.023   157.97   15.055   30.635   6.8559 0.202261     0.12 0.593294
 172.821   157.97   14.855    30.52   6.9209 0.202261    0.115 0.568573
 172.619   157.97    14.65   30.405  6.98745 0.202261    0.115 0.568573
 172.417   157.97    14.45    30.29  7.05231 0.202261    0.115 0.568573
 172.214   157.97   14.245   30.175  7.11872 0.202261    0.115 0.568573
 172.012   157.97   14.045    30.06  7.18344 0.202261    0.115 0.568573
  171.81   157.97    13.84   29.945  7.24969 0.202261    0.115 0.568573
 171.608   157.97    13.64   29.835  7.31426 0.202261     0.11 0.543852
 171.405   157.97    13.44   29.725  7.37875 0.202261     0.11 0.543852
 171.203   157.97   13.235    29.61  7.44478 0.202261    0.115 0.568573
 171.001   157.97   13.035     29.5  7.50911 0.202261     0.11 0.543852
 170.799   157.97    12.83   29.385  7.57498 0.202261    0.115 0.568573
 170.596   157.97    12.63   29.275  7.63917 0.202261     0.11 0.543852
 170.394   157.97   12.425    29.16  7.70487 0.202261    0.115 0.568573
 170.192   157.97   12.225   29.055   7.7689 0.202261    0.105 0.519132
  169.99   157.97    12.02    28.94  7.83444 0.202261    0.115 0.568573
 169.787   157.97    11.82   28.835  7.89831 0.202261    0.105 0.519132
 169.585   157.97    11.62   28.725  7.96209 0.202261     0.11 0.543852
 169.383   157.97   11.415   28.615  8.02739 0.202261     0.11 0.543852
  169.18   157.97   11.215    28.51    8.091 0.202261    0.105 0.519132
 168.978   157.97    11.01     28.4  8.15613 0.202261     0.11 0.543852
 168.776   157.97    10.81   28.295  8.21958 0.202261    0.105 0.519132
 168.574   157.97   10.605   28.185  8.28453 0.202261     0.11 0.543852
 168.371   157.97   10.405    28.08  8.34781 0.202261    0.105 0.519132
 168.169   157.97     10.2   27.975  8.41258 0.202261    0.105 0.519132
 167.967   157.97       10    27.87  8.47569 0.202261    0.105 0.519132
 167.765   157.97    9.795   27.765  8.54028 0.202261    0.105 0.519132
 167.562   157.97    9.595    27.66  8.60321 0.202261    0.105 0.519132
  167.36   157.97    9.395    27.56  8.66605 0.202261      0.1 0.494411
 166.963   157.97    8.995    27.36  8.79146 0.397573      0.2 0.503052
 166.565   157.97    8.595    27.16  8.91652 0.397573      0.2 0.503052
 166.167   157.97      8.2    26.97  9.03965 0.397573     0.19 0.477899
  165.77   157.97      7.8    26.78  9.16397 0.397573     0.19 0.477899
 165.372   157.97    7.405   26.595  9.28637 0.397573    0.185 0.465323
 164.975   157.97    7.005   26.415  9.40994 0.397573     0.18 0.452747
 164.577   157.97     6.61   26.245  9.53158 0.397573     0.17 0.427594
  164.18   157.97     6.21    26.08  9.65438 0.397573    0.165 0.415018
 163.782   157.97    5.815   25.925  9.77525 0.397573    0.155 0.389865
 163.384   157.97    5.415   25.775  9.89725 0.397573     0.15 0.377289
 162.987   157.97     5.02   25.645  10.0173 0.397573     0.13 0.326984
 162.589   157.97     4.62    25.53  10.1385 0.397573    0.115 0.289255
 162.192   157.97    4.225    25.43  10.2578 0.397573      0.1 0.251526
 161.403   157.97    3.435   25.315  10.4951 0.788198    0.115 0.145902
 160.615   157.97     2.65   25.335  10.7292 0.788198    -0.02 -0.0253743
 159.046   157.97     1.08    25.54  11.1923  1.56945   -0.205 -0.130619
 157.476  157.475    0.005   24.945  11.6484  1.56945    0.595 0.379114
